"","Domain","Coefficient of desktop","Ticker","Category","Coefficient of mobile"
"1026","officeworld.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1027","store.discovery.com",0.285612034020063,"G","General",-0.0390676802844829
"1028","creekstonefarms.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1029","softchoice.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1030","jhilburn.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1031","trinaturk.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1032","loblaws.ca",0.285612034020063,"G","General",-0.0390676802844829
"1033","surfstitch.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1034","beckertime.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1035","cmp.callawaygolf.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1036","bookbyte.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1037","jackthreads.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1038","sportique.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1039","claroshop.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1040","shop.1sale.com",0.285612034020063,"G","General",-0.0390676802844829
"1041","printm3d.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1042","graze.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1043","beautyencounter.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"1044","moviemars.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1045","monkeysports.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1046","compacc.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"1047","onlinestores.com",0.285612034020063,"G","General",-0.0390676802844829
"1048","reitmans.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1049","superbiiz.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1050","bonton.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1051","bn.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1052","directron.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1053","famsa.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1054","store.printm3d.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1055","ruvilla.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1056","shopperschoice.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1057","swellbottle.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"1058","mygoods.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1059","beyondtherack.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1060","shopladder.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1061","teamexpress.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1062","sportsmanswarehouse.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"1063","burton.co.uk",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1064","brevilleusa.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"1065","42photo.com",0.236486953844575,"PVER","Photo and Video Equipment Retailer",0.0902045879633316
"1066","fosmon.com",0.285612034020063,"G","General",-0.0390676802844829
"1067","icetrends.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1068","store.gearpatrol.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1069","bouclair.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1070","chefsplate.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1071","buyonlinenow.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1072","munchery.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1073","shopworldkitchen.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"1074","techrabbit.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1075","onpurple.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1076","eforcity.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1077","onecall.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1078","spud.ca",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1079","store.onkyousa.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"1080","marti.mx",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1081","discoverystore.com",0.285612034020063,"G","General",-0.0390676802844829
"1082","gearhead.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"1083","benq.us",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1084","databazaar.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1085","rickis.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1086","herimports.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"1087","lollywollydoodle.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1088","heels.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1089","ec-club.panasonic.jp",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1090","hasbrotoyshop.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"1091","fashionmia.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1092","theshoppingchannel.com",0.285612034020063,"G","General",-0.0390676802844829
"1093","instawares.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"1094","uniquevintage.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1095","mellanni.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1096","sfplanet.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1097","ice.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1098","thecubicle.us",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"1099","store.americanapparel.net",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1100","47stphoto.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1101","stopzilla.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1102","pcconnection.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1103","improvementscatalog.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"1104","dexclusive.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1105","webyshops.com",0.285612034020063,"G","General",-0.0390676802844829
"1106","traetelo.com",0.285612034020063,"G","General",-0.0390676802844829
"1107","essentialhardware.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"1108","yugster.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1109","shopandroid.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1110","123stores.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1111","blucoil.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1112","shop.turtlebeach.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1113","shop.gonoodle.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"1114","uniquesquared.com",0.285612034020063,"G","General",-0.0390676802844829
"1115","shoesofprey.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1116","bargainstation.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1117","shop.wornandwound.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1118","v2.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"1119","ospreypacks.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"1120","pgshop.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"1121","ibuyofficesupply.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"1122","babyhaven.com",0.285891673294507,"BPR","Baby Products Retailers",0.0200993755115346
"1123","ourpamperedhome.com",0.285612034020063,"G","General",-0.0390676802844829
"1124","shop.americangreetings.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1125","brantano.com.mx",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1126","store.creekstonefarms.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
